id,hhb,hbo2,ca,na
10183,7.340000000000001,4.359999999999999,8.91,2.6679999999999997
10184,5.194,4.086,9.834,2.948
10185,9.112,4.326,7.728,3.1119999999999997
10186,9.774,4.448,9.218,3.4840000000000004
10187,9.918000000000001,3.4379999999999997,9.692,1.452
10188,8.187999999999999,3.9879999999999995,9.309999999999999,2.406
10189,7.040000000000001,3.0599999999999996,8.766,2.478
10190,13.516,4.947999999999999,7.0920000000000005,4.596
10191,8.68,4.598,5.976000000000001,1.55
10192,7.0920000000000005,4.296,10.2,1.6
10193,7.843999999999999,3.216,7.456,1.7899999999999998
10194,7.104000000000001,3.5700000000000003,6.802,2.774
10195,8.219999999999999,3.624,9.361999999999998,3.4859999999999998
10196,9.062000000000001,3.5480000000000005,8.074000000000002,2.874
10197,11.798000000000002,4.4079999999999995,11.086,4.612
10198,3.228,2.866,7.965999999999999,1.596
10199,6.808,3.1319999999999997,11.362,1.8559999999999999
10200,4.664,3.252,8.181999999999999,2.0140000000000002
10201,7.372,3.45,8.864,2.022
10202,10.408000000000001,4.16,9.602,2.634
10203,11.522000000000002,3.182,6.018000000000001,2.3899999999999997
10204,8.84,4.186,9.672,2.184
10205,8.084000000000001,3.5080000000000005,9.534,4.76
10206,9.99,3.75,7.37,2.436
10207,8.325999999999999,4.232,11.482,3.632
10208,6.362,4.452,9.768,3.254
10209,9.001999999999999,3.3939999999999997,7.95,3.282
10210,6.764,3.6379999999999995,8.972,1.8800000000000001
10211,11.399999999999999,4.13,12.347999999999999,4.022
10212,5.2219999999999995,4.46,8.2,4.662
10213,9.594,4.194,9.913999999999998,3.06
10214,7.659999999999999,4.514,7.172,3.1919999999999997
10215,3.8,3.386,9.546,4.12
10216,8.081999999999999,4.48,7.544,3.332
10217,6.108,4.218000000000001,5.957999999999999,2.766
10218,8.72,3.492,7.8759999999999994,2.2960000000000003
10219,7.414,4.104,8.45,3.2
10220,13.201999999999998,4.369999999999999,11.316,2.6260000000000003
10221,6.634,4.284000000000001,8.732,2.068
10222,11.59,4.216,9.532,3.2399999999999998
10223,10.657999999999998,4.728,9.203999999999999,3.316
10224,7.6,4.018,9.614,3.47
10225,10.95,4.292,9.540000000000001,3.8199999999999994
10226,10.745999999999999,4.668,9.227999999999998,3.7340000000000004
10227,6.906000000000001,4.46,7.048,3.146
10228,6.042,3.436,9.572000000000001,2.878
10229,3.112,3.34,5.74,2.11
10230,8.866,4.036,8.53,2.2060000000000004
10231,7.163999999999999,4.514,10.209999999999999,2.972
10232,7.325999999999999,4.602,8.11,2.0140000000000002
10233,7.790000000000001,4.66,8.934000000000001,3.522
10234,5.184,4.858,11.016000000000002,3.7299999999999995
10235,6.5,4.83,7.0680000000000005,1.9600000000000002
10236,6.572,4.7780000000000005,11.458,2.9560000000000004
10237,2.8259999999999996,4.118,10.942000000000002,2.492
10238,8.45,4.518,13.428,4.312
10239,8.504,4.1739999999999995,8.911999999999999,3.3339999999999996
10240,6.9319999999999995,4.118,9.492,3.386
10241,7.9319999999999995,5.183999999999999,8.046000000000001,4.048
10242,4.34,4.782000000000001,8.989999999999998,2.246
10243,9.626,4.58,9.594,2.1119999999999997
10244,8.696,4.286,8.902000000000001,4.72
10245,6.890000000000001,4.188000000000001,8.734,3.9479999999999995
10246,9.638,4.454000000000001,11.056000000000001,3.37
10247,10.718,4.944,10.629999999999999,2.458
10248,10.568,3.432,9.617999999999999,3.5040000000000004
10249,6.869999999999999,5.324,7.413999999999999,2.3760000000000003
10250,3.268,3.6079999999999997,9.328,3.228
10251,4.848000000000001,3.646,8.852,2.8259999999999996
10252,9.986,4.0280000000000005,7.668000000000001,2.562
10253,3.134,2.8300000000000005,10.441999999999998,3.5739999999999994
10254,8.25,3.778,7.906000000000001,2.136
10255,6.606,3.136,9.854000000000001,1.6640000000000001
10256,6.944,3.7880000000000003,9.904,3.664
10257,10.088,4.8580000000000005,6.536,1.066
10258,6.140000000000001,4.7379999999999995,13.511999999999997,4.176
10259,8.645999999999999,3.654,9.447999999999999,3.972
10260,5.890000000000001,4.470000000000001,9.856,3.068
10261,9.73,4.196,9.343999999999998,3.3
10262,9.221999999999998,3.87,6.83,2.582
10263,10.968,4.464,8.336,2.9059999999999997
10264,7.368,4.61,8.831999999999999,1.686
10265,8.84,4.022,7.382000000000001,4.474000000000001
10266,9.198,4.314,9.834,4.188
10267,9.117999999999999,3.562,8.097999999999999,4.363999999999999
10268,7.022,4.578,8.0,4.3759999999999994
10269,8.212,4.322,10.138,3.418
10270,5.786,3.6740000000000004,8.668000000000001,4.208
10271,6.511999999999999,4.874,9.766,0.594
10272,9.831999999999999,3.7980000000000005,8.592,1.076
10273,5.622,3.1179999999999994,8.145999999999999,4.502
10274,6.0920000000000005,3.9739999999999993,8.042,4.124
10275,8.574,4.872000000000001,7.428,1.8739999999999999
10276,5.928,4.2,9.861999999999998,2.408
10277,7.986,4.274,7.547999999999999,3.0279999999999996
10278,11.176,4.15,8.542,3.594
10279,7.869999999999999,4.196000000000001,9.894000000000002,3.6100000000000003
10280,3.5439999999999996,4.002000000000001,7.090000000000001,2.85
10281,7.804,2.2359999999999998,9.79,3.7399999999999998
10282,10.918000000000001,4.022,9.35,3.936
10283,7.932,3.6020000000000003,8.185999999999998,2.6820000000000004
10284,7.956,4.142,8.872,2.7440000000000007
10285,7.156000000000001,4.011999999999999,6.03,3.446
10286,5.256,4.3740000000000006,10.602,2.524
10287,8.451999999999998,3.842,9.824000000000002,3.556
10288,5.8919999999999995,4.023999999999999,11.663999999999998,3.6459999999999995
10289,11.404,4.2299999999999995,6.642,1.608
10290,10.871999999999998,4.62,11.224,3.3
10291,6.736,3.772,10.892,2.792
10292,8.754,3.8619999999999997,10.808,4.038
10293,5.042,3.9199999999999995,7.9159999999999995,3.0159999999999996
10294,7.3759999999999994,3.9959999999999996,7.343999999999999,2.23
10295,3.8580000000000005,4.478,7.691999999999998,1.658
10296,7.642,3.278,10.272,3.622
10297,8.793999999999999,3.8239999999999994,10.712,3.6119999999999997
10298,7.92,3.282,7.941999999999998,3.4259999999999997
10299,8.992,3.5040000000000004,9.180000000000001,4.22
10300,3.654,4.196,7.984,2.93
10301,7.380000000000001,3.678,10.748,2.678
10302,11.366000000000001,3.378,8.464,2.844
10303,9.07,3.8519999999999994,11.248,1.576
10304,6.630000000000001,4.256,10.58,3.7800000000000002
10305,6.406000000000001,3.342,6.7,3.53
10306,9.040000000000001,3.476,5.376,2.226
10307,10.854,3.97,11.042,2.066
10308,8.239999999999998,4.398000000000001,10.846,2.76
10309,7.087999999999999,3.772,8.578,2.774
10310,6.0760000000000005,4.012,8.756,1.4620000000000002
10311,7.928,3.846,8.744,3.4899999999999998
10312,6.694,4.0680000000000005,11.428,2.238
10313,9.024000000000001,4.462,9.234,1.18
10314,8.736,3.934,9.39,2.674
10315,8.404,3.592,8.776,2.802
10316,9.55,4.93,10.652000000000001,4.358
10317,6.965999999999999,2.8440000000000003,7.034000000000001,0.986
10318,7.736,4.0,11.848000000000003,3.8899999999999997
10319,11.334,3.928,9.562,2.078
10320,6.906000000000001,3.3259999999999996,6.7780000000000005,3.02
10321,8.846,4.853999999999999,9.815999999999999,2.9459999999999997
10322,8.946000000000002,4.792,6.452000000000001,1.9580000000000002
10323,9.458000000000002,4.192,8.882,3.6079999999999997
10324,10.336,4.4479999999999995,12.184000000000001,2.79
10325,5.098,4.478,10.524000000000001,3.114
10326,6.368,4.6080000000000005,7.830000000000001,1.7759999999999998
10327,6.148,3.308,10.064,4.08
10328,6.314,4.1,8.488000000000001,2.654
10329,6.3660000000000005,3.724,11.342,3.6120000000000005
10330,4.244,4.1899999999999995,7.609999999999999,2.6420000000000003
10331,5.82,3.0660000000000003,8.2,3.3560000000000003
10332,11.044,4.209999999999999,9.856,3.87
10333,5.473999999999999,5.318,9.848,4.843999999999999
10334,5.953999999999999,4.374,7.8260000000000005,3.332
10335,1.524,3.9820000000000007,11.99,2.69
10336,9.058,3.7620000000000005,7.946,1.3699999999999999
10337,10.23,4.074,8.941999999999998,4.338
10338,11.45,3.1459999999999995,9.698,4.394
10339,10.632000000000001,4.848000000000001,9.575999999999999,2.598
10340,10.804,4.246,11.319999999999999,3.7340000000000004
10341,9.916,4.052,10.746,3.2039999999999997
10342,5.42,4.470000000000001,10.157999999999998,1.1019999999999999
10343,10.328,3.4760000000000004,9.776,3.0479999999999996
10344,3.2159999999999997,3.1380000000000003,9.95,2.582
10345,4.074,4.228,8.097999999999999,3.246
10346,16.357999999999997,4.81,13.506,4.142
10347,6.188000000000001,4.074,10.382000000000001,2.9099999999999997
10348,8.206,4.162000000000001,9.23,2.806
10349,6.867999999999999,2.7079999999999997,9.048000000000002,2.918
10350,9.058000000000002,2.608,7.1579999999999995,3.0539999999999994
10351,8.77,5.252000000000001,9.684000000000001,3.28
10352,9.658,4.1579999999999995,9.314,2.686
10353,5.029999999999999,4.018,11.272,3.3880000000000003
10354,11.504000000000001,3.998,9.316,3.6120000000000005
10355,9.3,4.666,6.185999999999999,3.0919999999999996
10356,9.764,3.932,10.968,2.91
10357,8.708,3.8679999999999994,10.272,1.8699999999999999
10358,10.324,4.036,8.725999999999999,3.8099999999999996
10359,4.982,4.498,7.76,1.254
10360,8.434000000000001,4.366,8.831999999999999,2.906
10361,10.145999999999999,4.417999999999999,9.528,3.2359999999999998
10362,6.964,3.5140000000000002,7.988000000000001,1.652
10363,8.187999999999999,4.546,10.406,3.082
10364,10.169999999999998,4.1979999999999995,9.66,2.832
10365,5.148000000000001,3.5439999999999996,10.678,2.996
10366,8.998,3.8200000000000003,11.376,2.002
10367,11.102,4.226000000000001,11.656,3.3560000000000003
10368,6.208,5.232000000000001,9.588000000000001,1.8
10369,7.616000000000001,3.79,5.540000000000001,4.1
10370,10.25,3.968,6.6659999999999995,2.276
10371,7.314,4.712000000000001,9.914,3.668
10372,6.808000000000002,4.632,12.17,3.69
10373,9.058000000000002,2.6079999999999997,7.1579999999999995,3.054
10374,8.996,4.864,11.052,3.0040000000000004
10375,3.3760000000000003,4.167999999999999,8.136,3.474
10376,8.732000000000001,4.682,12.546000000000001,3.252
10377,7.784000000000001,3.932000000000001,10.094,3.4560000000000004
10378,8.040000000000001,3.816,7.996,3.55
10379,6.776000000000001,4.464,8.264,4.254
10380,9.02,3.6480000000000006,9.402,2.4859999999999998
10381,8.292,4.02,10.777999999999999,2.52
10382,7.062,3.69,7.536,2.684
10383,5.792,4.35,8.268,1.2099999999999997
10384,5.868,3.96,8.098,2.066
10385,5.988,3.876,8.738,3.372
10386,8.488,4.587999999999999,11.068000000000001,1.262
10387,7.269999999999999,4.32,11.968,2.856
10388,9.091999999999999,4.38,9.782,2.3259999999999996
10389,6.068,3.742,10.214,3.9159999999999995
10390,8.658,3.768,11.55,3.4900000000000007
10391,6.686,4.164,9.06,3.5119999999999996
10392,9.927999999999999,4.5040000000000004,10.198,2.54
10393,4.324,4.644,9.185999999999998,3.872
10394,3.1239999999999997,3.162,4.558,2.4899999999999998
10395,5.944000000000001,4.254,7.148000000000001,2.416
10396,8.790000000000001,3.8440000000000003,8.852,2.724
10397,7.188000000000001,4.348000000000001,12.029999999999998,2.216
10398,4.838,4.572,8.65,2.7399999999999998
10399,11.882,4.172,8.17,2.808
10400,5.5600000000000005,4.3260000000000005,9.748000000000001,3.332
10401,6.562,5.15,9.398,3.282
10402,8.438,4.072,8.396,2.582
10403,9.518,4.022,12.55,3.964
10404,10.429999999999998,4.247999999999999,9.676,4.544
10405,9.356,5.38,9.746,2.42
10406,9.212,4.1739999999999995,8.3,2.6420000000000003
10407,8.225999999999999,4.7219999999999995,10.874,4.288
10408,10.632,4.476000000000001,8.07,3.0479999999999996
10409,7.418000000000001,4.746,9.696,2.494
10410,5.62,3.8899999999999997,11.248,3.04
10411,3.586,3.572,10.396,1.3199999999999998
10412,3.2120000000000006,3.176,9.209999999999999,3.186
10413,8.154,4.604,12.184000000000001,3.066
10414,9.328,3.932,5.818,2.912
10415,9.822,4.384,8.098,4.558000000000001
10416,7.682,4.014,8.148,4.279999999999999
10417,6.061999999999999,4.542,12.738,2.9219999999999997
10418,5.933999999999999,3.95,10.512,3.044
10419,6.938000000000001,4.540000000000001,9.466,2.902
10420,11.663999999999998,4.294,7.8740000000000006,1.218
10421,10.404,4.078,9.034,1.394
10422,7.3420000000000005,3.5100000000000002,8.437999999999999,3.974
10423,7.454000000000001,4.96,9.902000000000001,3.002
10424,7.147999999999999,3.778,10.49,2.6479999999999997
10425,6.1819999999999995,3.842,9.264,2.188
10426,11.443999999999999,5.048,11.684000000000001,4.326
10427,4.458,4.634,8.129999999999999,3.7880000000000003
10428,9.724,4.846000000000001,9.242,2.7559999999999993
10429,6.086,4.002,8.285999999999998,3.978
10430,8.368,3.9839999999999995,10.868,1.4200000000000002
10431,6.5920000000000005,4.862,10.803999999999998,3.626
10432,7.108,4.162,9.383999999999999,2.76
10433,10.236,4.446000000000001,10.418000000000001,2.448
10434,10.116,4.364000000000001,8.824,2.8300000000000005
10435,9.931999999999999,4.696,8.331999999999999,4.168000000000001
10436,4.768,4.0680000000000005,9.206,2.642
10437,9.074000000000002,4.386,10.946,1.8679999999999999
10438,7.894,4.718,10.229999999999999,2.606
10439,9.094,3.7359999999999998,5.276,3.4259999999999997
10440,8.98,5.238,9.232,4.755999999999999
10441,7.998,4.194000000000001,9.290000000000001,2.054
10442,4.944,4.709999999999999,7.7780000000000005,1.332
10443,5.0520000000000005,4.684,9.982000000000001,3.056
10444,8.304,3.8199999999999994,7.090000000000001,3.016
10445,9.612,4.54,9.962,3.0380000000000003
10446,11.516000000000002,3.91,10.225999999999999,2.3659999999999997
10447,6.01,4.67,9.242,3.9859999999999998
10448,3.1,4.632,8.744,2.852
10449,9.786,4.164,7.914,3.498
10450,6.364,3.6759999999999997,8.316,2.686
10451,6.462000000000001,3.1380000000000003,9.468,3.6420000000000003
10452,10.611999999999998,4.9879999999999995,10.708,3.3680000000000008
10453,6.425999999999999,4.758,9.452,3.992
10454,11.216,3.7159999999999997,8.504,3.184
10455,10.148,4.634,11.278,2.282
10456,5.832,3.9,8.878,4.628
10457,9.698,3.1060000000000003,6.772,2.574
10458,11.175999999999998,4.188,9.602,3.7980000000000005
10459,7.95,3.378,7.707999999999998,1.8219999999999998
10460,5.212000000000001,4.026000000000001,10.356,1.932
10461,6.909999999999999,3.7399999999999998,9.648000000000001,4.244000000000001
10462,1.6900000000000002,4.206,7.390000000000001,2.7600000000000002
10463,4.398,3.8340000000000005,9.719999999999999,2.114
10464,8.896,4.546,7.948,2.836
10465,6.295999999999999,4.396,11.187999999999999,2.452
10466,8.374,4.41,9.702000000000002,2.316
10467,10.208,4.772,9.776,2.642
10468,3.5840000000000005,3.5440000000000005,8.726,3.016
10469,8.588000000000001,3.998,6.305999999999999,2.186
10470,8.572,3.6700000000000004,8.562000000000001,3.662
10471,8.626000000000001,3.6020000000000003,10.532,2.2439999999999998
10472,9.71,4.246,9.154,3.7659999999999996
10473,3.7599999999999993,4.546,8.9,2.85
10474,10.042,5.308,8.475999999999999,2.504
10475,7.159999999999999,4.354,8.742,1.5399999999999998
10476,9.4,3.2619999999999996,8.576,3.38
10477,10.322,4.9399999999999995,10.7,3.3299999999999996
10478,3.022,3.7079999999999997,5.49,2.146
10479,8.136,4.866,7.7299999999999995,2.7680000000000002
10480,9.778,4.938,11.499999999999998,3.864
10481,7.540000000000001,3.9219999999999997,7.486,1.6060000000000003
10482,3.774,4.562,8.193999999999999,1.2979999999999996
10483,7.106,4.154,10.138,2.034
10484,6.561999999999999,4.734,10.124,1.1
10485,5.418,4.542,8.702,3.1799999999999997
10486,10.262,4.71,8.092,4.458
10487,6.758,3.6839999999999997,6.15,4.494
10488,8.440000000000001,3.882,10.722,3.5159999999999996
10489,8.06,4.624,6.9239999999999995,3.85
10490,8.642,3.7439999999999998,8.294,3.9099999999999993
10491,8.668000000000001,3.684,8.187999999999999,4.112
10492,8.13,4.2459999999999996,7.8260000000000005,3.632
10493,6.44,3.126,9.436000000000002,3.1700000000000004
10494,7.382000000000001,3.3200000000000003,8.672,3.7260000000000004
10495,6.236,3.9160000000000004,7.444,3.5140000000000002
10496,6.303999999999999,4.182,9.676,3.7079999999999997
10497,5.656000000000001,3.8400000000000007,6.204000000000001,4.422
10498,9.074,4.502000000000001,9.341999999999999,1.148
10499,9.916,4.044,8.766,4.444
10500,10.975999999999999,4.108,9.658,2.04
10501,4.516,3.7079999999999997,10.314,3.5519999999999996
10502,7.106,4.103999999999999,7.554,1.6700000000000004
10503,8.916,3.9159999999999995,10.251999999999999,3.814
10504,9.466,4.9479999999999995,8.732,3.2400000000000007
10505,6.868,3.2439999999999998,3.6439999999999997,1.6560000000000001
10506,8.782,4.266,10.394000000000002,0.974
10507,10.986,4.738,8.922,3.5740000000000003
10508,10.348,3.658,6.304,4.462
10509,11.536,3.8259999999999996,10.187999999999999,2.93
10510,7.892,3.528,7.88,2.378
10511,7.58,3.814,8.691999999999998,3.258
10512,6.653999999999999,3.782,8.418000000000001,2.9619999999999997
10513,8.040000000000001,4.914,9.234,3.4279999999999995
10514,9.228,3.75,8.526,2.7760000000000002
10515,7.286,4.316,8.904,1.9140000000000004
10516,9.267999999999999,4.444,10.178,3.7700000000000005
10517,5.42,4.772,8.458,3.9
10518,4.242,4.7,7.386,2.476
10519,8.565999999999999,4.428,10.818000000000001,2.0100000000000002
10520,5.715999999999999,3.1719999999999997,7.454000000000001,2.874
10521,4.752,4.308,9.22,2.6719999999999997
10522,5.716,4.273999999999999,10.256,4.638
10523,10.472,4.21,10.624,2.932
10524,9.936,3.2020000000000004,8.702,4.918
10525,8.059999999999999,3.85,9.568,3.7399999999999998
10526,6.026,4.712,7.909999999999999,3.146
10527,6.1739999999999995,4.4719999999999995,7.481999999999999,2.3360000000000003
10528,8.852,4.218000000000001,9.664000000000001,4.812
10529,7.944,4.264,11.767999999999999,2.114
10530,6.55,3.3220000000000005,7.746,3.7159999999999997
10531,8.056000000000001,4.588,5.846,2.5679999999999996
10532,9.53,4.401999999999999,9.942,4.008000000000001
10533,11.687999999999999,5.054,9.072000000000001,3.0340000000000003
10534,7.746,4.108,7.81,4.545999999999999
10535,7.894000000000001,3.996,8.64,3.016
10536,8.616000000000001,4.412000000000001,10.446000000000002,3.12
10537,11.684,3.896,9.796000000000001,5.912
10538,3.992,4.754,6.531999999999999,4.02
10539,9.466,4.694,6.5920000000000005,2.656
10540,4.7540000000000004,3.782000000000001,7.954000000000001,1.832
10541,5.798,4.4879999999999995,10.926,3.0799999999999996
