id,hhb,hbo2,ca,na
10042,8.17474970008702,4.047585248682167,9.108059981935208,3.0663971889159276
10043,7.828730375182657,3.9990512346897056,9.103253677577655,3.104671493771346
10044,8.174750102850805,4.047585752854839,9.108060499151085,3.0663977956422768
10045,8.174747756621658,4.047581595192444,9.108052606485996,3.0663924584320683
10046,8.174750115063837,4.047585738129545,9.108060522312691,3.0663977956692743
10047,7.775560477735477,3.844389908104012,8.989628793724442,3.1715897771546473
10048,7.371214383684841,3.796505927528916,8.682494539019645,3.1206121845939387
10049,7.853566118588623,4.058981810773817,8.96779448001446,2.9409777531610275
10050,8.17434320683395,4.0451808051864635,9.109000866405527,3.0636428414488224
10051,8.174748706304976,4.047585588305569,9.108060871117932,3.0663974597392554
10052,8.174750126065456,4.047585766097613,9.108060452571802,3.0663977856598708
10053,8.17345985998534,4.046804798936701,9.105423213496344,3.065991017025068
10054,8.174750124320328,4.0475857484274975,9.108060484115182,3.066397799393772
10055,7.239955369351736,3.86925077343037,8.241848102854508,4.129386582961474
10056,8.17475012188941,4.047585765820768,9.108060453492069,3.066397782775998
10057,8.173448802156416,4.0472063233861695,9.108211702535762,3.0665456803576765
10058,8.174753745886903,4.047585672981312,9.108051535803455,3.0663965427416486
10059,7.693953188743632,3.8215648598025536,9.417666498055908,3.1861154017801305
10060,8.1747500829516,4.047585754519342,9.108060475139023,3.0663977628435988
10061,6.203683899976596,3.801006799561351,8.430837386431026,2.5633716068647034
10062,8.174750830506754,4.047585012669736,9.108061474001877,3.066398682163606
10063,8.174750121279986,4.047585766943142,9.108060451959286,3.0663977806284866
10064,8.174748681577238,4.047579009241797,9.108061743086463,3.0664004861486442
10065,7.590582274878235,3.9486209188719212,9.067192411068287,3.08889757737754
10066,8.1747500752788,4.047585744003334,9.108060363391006,3.066397780782157
10067,8.17328271917526,4.046622563151746,9.108165259708402,3.0663924723957434
10068,8.174750120946118,4.047585762866943,9.10806046433486,3.066397787312967
10069,8.174547088911849,4.047561722269987,9.108021652212928,3.0664656978857328
10070,8.174749526408204,4.047583093047013,9.10805553850073,3.066398138882826
10071,8.17378605127593,4.0474742333897895,9.108371865707218,3.0668198948282743
10072,8.174756284879589,4.047585604706105,9.108050944064574,3.0663970965406566
10073,8.17475013071467,4.047585758503431,9.108060457377775,3.06639778006048
10074,8.174750280090832,4.047585699081919,9.108060242114648,3.066397740315541
10075,8.127862403871179,4.003496647036874,9.073280712505603,2.7122484025347937
10076,7.336007322408996,3.998312007768107,9.400332213747214,2.7665018909742267
10077,8.173768991443758,4.047135870331833,9.108130294255583,3.0666520633384535
10078,8.174753066743817,4.047581831652633,9.108079232721508,3.0663991175935474
10079,8.173800013052967,4.046606826542632,9.106900587237286,3.066976081786841
10080,8.17475009531868,4.047585720056085,9.108060504790998,3.0663978140824213
10081,8.174747910855107,4.047578739293148,9.10808117442595,3.0664090358634626
10082,8.17475005770155,4.047585684005077,9.108060737452222,3.0663978175451523
10083,8.174740047098812,4.047579295271865,9.10805292198578,3.066394184569712
10084,8.174730747056403,4.047574965667423,9.108087943692807,3.0663914526295772
10085,8.174902266330813,4.047482009888312,9.10727175437583,3.0658643523069844
10086,8.174751840246227,4.047583547669564,9.108072074596949,3.0663991809854148
10087,8.174378953254383,4.047473919374926,9.108249201526572,3.0664816287356267
10088,8.174750355808476,4.04758559048066,9.108060231075418,3.066397894857377
10089,8.174717077666157,4.04752870979569,9.108022801220397,3.066371197228581
10090,8.203110823055034,4.020521446424947,8.975142745980886,3.144577473976446
10091,4.3806772340330715,3.085746026620648,7.260677631828052,2.0282087434303993
10092,7.498532695083302,3.302431593505316,9.76826244874254,2.028135935142655
10093,5.953597301976272,2.3703974219113926,12.530204594704568,1.0263302011679514
10094,7.8518389703510865,4.006511661379541,8.704446361433602,2.9246449641428534
10095,8.174750044626787,4.047585741304561,9.10805708592431,3.0663966154646936
10096,8.160015197727652,4.045144484767545,9.119899566191297,3.0673179667369177
10097,8.174747441586595,4.047582982950713,9.108069323805577,3.066400013006988
10098,8.174750127492969,4.047585765003812,9.108060453338126,3.066397782399087
10099,8.174750119431812,4.04758576115608,9.108060471247878,3.0663977844394
10100,8.174750124225794,4.047585743648526,9.108060527931078,3.06639778597197
10101,8.17472987526023,4.047584818428099,9.10806043289165,3.066397279472185
10102,-11.50355757285237,2.0230929860791336,14.739909607648912,8.855273177713007
10103,8.174750119357673,4.047585755791782,9.108060497621864,3.0663977787622962
10104,7.154976008079097,3.3494115226039933,7.647730784073166,0.35751580615416634
10105,8.061891700464509,3.944016602427578,9.080227279468694,3.0365501277998512
10106,8.140160196597042,4.007983899886286,9.043957672825298,3.031705844680167
10107,8.174730694216604,4.0475853390682275,9.108075513100372,3.066398593952149
10108,7.382695538224145,3.936006131944988,8.47929742259933,2.898710845021718
10109,8.174750112868825,4.047585761264409,9.108060425382654,3.0663977761988686
10110,7.9473252261915,3.993075381516109,9.526369747364807,2.7533538957874244
10111,8.174750125618171,4.047585760152791,9.10806048396703,3.0663977837561607
10112,8.17475011984375,4.047585766005894,9.108060446066458,3.0663977801576476
10113,8.174525163055522,4.047415173058827,9.108205790984707,3.06653796464922
10114,8.173405258548819,4.046513103918522,9.106461255681891,3.0662583690643483
10115,8.17475015996346,4.047585753910671,9.108060253031363,3.0663976375725155
10116,7.860704645986079,3.8327245203921736,9.00692082185383,2.9230085175769487
10117,8.174749520099802,4.047585236759945,9.108059437995683,3.0663964756763056
10118,8.175668338457326,4.046022951440242,9.110910633032644,3.0668541319312688
10119,8.049558753415065,3.9968563715561274,9.024896109004649,3.0307578731442457
10120,7.506723064315897,3.657542246741059,9.511176026272807,3.3598116250819094
10121,8.174750013314304,4.047585779692698,9.108060376211544,3.066397741141971
10122,8.174259523118485,4.047448506202892,9.109269777387896,3.066528146936436
10123,0.14337999695195514,4.588438236131873,8.652327976675934,0.007696117086147591
10124,8.174750143185008,4.047585650186341,9.108060685823824,3.066397805409304
10125,8.165586130589881,4.044132217428996,9.112356147318168,3.068464412933381
10126,8.16455533376743,4.0408915904921265,9.125067129838648,3.073963088116341
10127,8.174750014847852,4.047585593660285,9.108060620378001,3.0663979303094715
10128,8.174749413218708,4.047584813913211,9.108066305858866,3.0663982585317475
10129,8.174750123416166,4.0475857668104265,9.108060450081545,3.0663977824306214
10130,7.024366288489201,3.865621488737622,7.991911428890799,3.4546971011808396
10131,8.173856845304792,4.047499510693769,9.10818897583842,3.0664668813484846
10132,8.166164859629797,4.04078193978875,9.107087964118223,3.0705734852160336
10133,8.174749117224444,4.047585302420413,9.108062121836888,3.06639821570207
10134,8.175463864231705,4.046857024481363,9.107836943458137,3.0665506931650213
10135,8.174814995543032,4.047568402753318,9.108025804691895,3.0663636212222696
10136,8.174750121595231,4.047585766841474,9.10806045141291,3.066397781770139
10137,8.172706480238855,4.046005624506438,9.109601575606295,3.066983699562554
10138,8.174748975831369,4.047583575654663,9.108057098575419,3.0663971052373835
10139,8.230810964684746,3.876062014773606,9.167805070120782,2.966229587931668
10140,8.173928461891716,4.047448432542606,9.107403109548166,3.0668812530849565
10141,3.816553465434504,3.3950358087906727,6.96165202680409,5.264335072477751
10142,8.17474896314775,4.047581827373224,9.108064590670752,3.066400888154229
10143,8.115613168748245,4.012256859122065,9.179250347092447,3.0810946146985816
10144,8.174750113602647,4.047585761306817,9.108060468669072,3.0663977854710653
10145,8.174754212125606,4.04758363083991,9.108065737122397,3.0663976732803953
10146,7.908034194378171,3.852648149570499,9.501930092479503,3.2134634765722945
10147,8.174750242834913,4.047585687185942,9.108060518244006,3.0663977513303333
10148,7.549910713969897,3.99353891639701,8.000342144473052,3.3061993610257154
10149,8.174755900134516,4.047584115828987,9.108081291087931,3.0663996115777667
10150,7.603170761985385,3.869664079389315,9.150721621525447,2.937813458497244
10151,8.17352943182539,4.04634953830003,9.112243390554612,3.06457324159853
10152,8.563087011315824,3.557199902463755,8.244147692386248,2.7487944365297032
10153,8.17466843135344,4.04754864925542,9.10787395373168,3.0663736838713844
10154,8.174785427949013,4.047464664440912,9.108552059519832,3.066174798545598
10155,5.8840014135211955,4.123371756044519,8.279715735946303,2.5861745456601035
10156,8.174748335593202,4.047585036553089,9.108062246514333,3.066398697320822
10157,8.174744470307118,4.047581321389068,9.1080651499956,3.0664018742518873
10158,8.173562341708024,4.045719248235845,9.110579523145528,3.0680908543710905
10159,8.174757125985671,4.047563484481506,9.107996091371101,3.066368456255698
10160,8.17475001098122,4.047585749494064,9.10806065717133,3.0663977595543837
10161,8.174749725361286,4.047585484812277,9.108061668783847,3.0663981791697013
10162,8.174796391354104,4.047326033997464,9.109105092800796,3.0667467292836528
10163,8.173556532753079,4.046923721669457,9.108605451579665,3.066730766107135
10164,8.174750112946887,4.047584624737582,9.108061637943202,3.066398419318972
10165,8.171372791775667,4.04642168484306,9.104638303710928,3.0667487317636097
10166,8.174750141098658,4.047585743940983,9.108060459043282,3.0663978028892522
10167,8.174750118168895,4.047585763435791,9.108060457998805,3.066397784564713
10168,8.175573294331022,4.0471470899818405,9.110006394541264,3.0664865398131713
10169,8.174750116519514,4.047585730901153,9.108060612610847,3.06639780999703
10170,8.174750069704755,4.047585785527383,9.108060464255027,3.06639768502153
10171,8.174750121930598,4.047585761107742,9.108060480376453,3.066397793868789
10172,8.169493904849913,4.047821442411021,9.106879591531056,3.0659876285193173
10173,8.17475015429537,4.047585591783249,9.108060736544216,3.0663978609291433
10174,8.073357143991952,3.9812513590371115,9.045776733631369,3.050165637945729
10175,8.168955407605226,4.044406385047794,9.110605790690851,3.0680848896587896
10176,8.174749938704666,4.047585581778081,9.108060009962127,3.0663977061120513
10177,6.979261012943084,3.399019850849733,9.164250928243767,3.919297042885531
10178,8.174750403497471,4.047585670181843,9.108060115913942,3.066397097528514
10179,7.685926465698618,3.0370171661414123,8.944010873231232,3.5425298289118814
10180,8.17468646169553,4.047586308986588,9.108103621275744,3.0664007895875787
10181,8.1747499710532,4.0475857841610265,9.108060486069242,3.0663977541171614
10182,8.174750130263448,4.047585780454901,9.108060456149914,3.0663978051272394
10183,8.174750090907029,4.047585706179849,9.108060568799926,3.0663978363704145
10184,8.174749806079419,4.047585748190655,9.108060749426865,3.0663978306125217
10185,7.808179885419058,4.036215722255522,9.013930878807825,3.4770578485080037
10186,8.174656774651002,4.047261227284719,9.10907336581817,3.0663786728345706
10187,8.174750133661249,4.047585746925908,9.108060550190977,3.06639780011807
10188,8.174750156477968,4.047585361976022,9.10805900110229,3.0663967317167544
10189,7.777934511513836,3.8614487906669246,9.135449832397507,2.92402247338542
10190,8.259106382711266,4.011162850156543,8.804865555590546,3.0009009606186074
10191,8.174761582388754,4.047578706113783,9.108068792312038,3.0663968032869793
10192,8.17475008103009,4.047585760127687,9.108060446191065,3.066397714404711
10193,8.174749903944562,4.04758563071357,9.10806069396469,3.066397920028779
10194,8.353644223959995,3.7397717735805216,6.773361079306718,2.9085856741592435
10195,7.9763803540530835,3.8519661051305403,9.053453238054404,3.024192580462699
10196,7.975762275354909,3.9134188072154,8.856871414039844,2.966990284668195
10197,8.212116710937522,3.9998496860380146,8.995946435281859,3.0768696620463474
10198,8.13651486934373,4.041520846939319,9.127081617401172,3.053018278437099
10199,7.6018941933063555,3.778221165296993,9.566283360418833,3.0110551239265555
10200,8.173137878144066,4.0452439094376675,9.103097541247742,3.061759295358302
10201,8.174750136610783,4.047585737302931,9.108060010002733,3.0663977972727605
10202,8.174670638271692,4.047517961261643,9.107125980786623,3.065899576026087
10203,8.174750113266764,4.04758575633898,9.108060473796925,3.066397782599796
10204,8.175016099147003,4.04732919226588,9.108637474003809,3.066406250781511
10205,8.175094509577502,4.046720219789953,9.10931129326056,3.0668377571808363
10206,8.174750176397891,4.047585741342138,9.108060451771681,3.066397804332071
10207,8.174763800275596,4.047468522393268,9.108269953333116,3.0666406059350644
10208,8.037408977519865,4.100264489065506,9.223471482539276,3.0476934825029263
10209,8.175084358444353,4.047509807609621,9.107377513317326,3.0662613323473185
10210,7.710112027984653,3.7282633207809805,9.122052050027618,3.203880781747762
10211,8.174750835368982,4.047585104538685,9.108064637036781,3.0663983690474685
10212,8.174390583919221,4.0478911786605165,9.108010477259148,3.06665301518853
10213,7.95181612003994,3.9844404809636993,9.048665799145322,3.1217817904211724
10214,7.471911194272309,3.9376627404942766,9.145437938442004,3.489106460443998
10215,8.171767072193566,4.044407016495511,9.119969207592048,3.067031923596097
10216,8.103344618350832,3.9894296997753447,9.088297896478894,2.9563410891991295
10217,8.174781757694257,4.047579427198832,9.108058254294566,3.0663884786434616
10218,8.097777118885741,3.8030784784825076,9.178791162644133,3.0398635717943288
10219,8.17446329456301,4.047519169197062,9.108152358852397,3.066156965209988
10220,8.174750122083703,4.047585765493366,9.108060458701786,3.0663977829840627
10221,8.173253709765245,4.046838878141161,9.107514122264563,3.06732836151351
10222,8.174750121727184,4.047585766170919,9.10806045187259,3.066397782393923
10223,8.006670697888772,3.972178464154088,9.111915219803397,3.082695547212952
10224,8.174751493527221,4.047584878535324,9.108063275389988,3.0663983551038196
10225,8.174750525339396,4.04758524031363,9.108059671915635,3.066397496984005
10226,8.080820883920863,4.013586237952131,8.990777901271901,3.023234196743901
10227,7.194884636918574,4.004867528828091,8.278068559311022,2.944414633376961
10228,8.17474048117318,4.047564968887064,9.108159654526995,3.0664241758698862
10229,8.156991070676325,4.040284379072674,9.092132349714477,3.0527309682695503
10230,8.174750101563891,4.047585680983667,9.108060684104913,3.0663974394238247
10231,8.174659002584141,4.047469767145767,9.10814247069611,3.066377329096172
10232,8.173922475089228,4.047178439444049,9.10799840550006,3.0666840986988713
10233,7.779403326369928,3.9313878771304966,9.167982030465499,3.118891884532703
10234,8.174750101921143,4.047585733871461,9.108060491818737,3.0663978006579113
10235,8.188859937229454,4.004810278251221,7.618206458137717,2.7464444814706317
10236,8.173090074089439,4.046804347141015,9.112021490538806,3.067270685332102
10237,8.1748430475567,4.055737808947128,9.12791261135061,3.072667368243479
10238,8.17475012019661,4.047585764896652,9.10806045046258,3.066397785107911
10239,8.174750125202292,4.04758574190263,9.108060559146471,3.066397777958631
10240,7.132765577783009,3.955783832559636,8.468030025081893,3.0364362681748784
10241,8.174750126945526,4.047585763582956,9.108060455640052,3.0663977815285612
10242,7.369897791029831,4.0953404441737735,8.350483776737718,2.181293778137152
10243,8.174749672222498,4.047585129515637,9.108058880725238,3.066397356898503
10244,8.174750348885972,4.047585222129262,9.108062764964508,3.0663990951964633
10245,8.174750127961518,4.047585753488427,9.108060433966976,3.066397788829888
10246,8.174751547504105,4.047585812835783,9.108057761036871,3.0663975367858542
10247,8.174750122265298,4.047585763949823,9.108060459535505,3.0663977839141743
10248,8.11179296507453,3.9830938311565403,9.136969306262866,3.0960544504370113
10249,8.174736484346132,4.047585331641253,9.108057576286855,3.0663969316168393
10250,8.17471293803829,4.0475383822667395,9.108008557014282,3.0664689833093357
10251,8.174676950944248,4.047515339704786,9.108038882928085,3.066462668917585
10252,8.175947211703367,4.04705648959903,9.108658733302383,3.066210140150018
10253,8.13344548536578,4.030189329459865,9.145590399525602,3.076276335105855
10254,8.174750077446477,4.047585744871022,9.10806058354967,3.066397803637679
10255,8.174717616986388,4.047577117507578,9.108058970260638,3.0663952854738152
10256,8.174749934039651,4.047585689608028,9.108060514913475,3.0663977815929027
10257,8.175297607285083,4.047308138903062,9.10911912103241,3.066515437336965
10258,8.174750133469406,4.047585758627668,9.108060477588817,3.066397789136132
10259,8.065889205648052,3.885636475264823,8.863933819373727,3.1411777691005303
10260,8.174750001484888,4.047585706943544,9.108060529994749,3.0663978565747914
10261,8.17491291123474,4.047514463218701,9.108828545775975,3.0663472288299367
10262,7.921331449386599,3.9893002169016287,8.492607303085116,3.0231499232317147
10263,8.17495523183365,4.0473319024736805,9.107803793106147,3.0663321611030425
10264,8.174594123244887,4.047559287599769,9.108075047413587,3.0664201697092337
10265,8.174750661126609,4.047585049973541,9.108060116172922,3.066397214202738
10266,8.174750134731783,4.047585761542121,9.10806046679296,3.0663977828180533
10267,8.21574802254457,3.8110206937719986,8.922755481523774,3.2171607034983882
10268,7.606405179203403,3.9656317293303225,9.218150013308026,3.4543734648305215
10269,7.894948122188127,4.014858899396176,8.915817163190603,2.995429449242823
10270,7.0087973436629,3.8361860564550687,9.214293358437608,3.6309824463755422
10271,7.350539043257321,3.958764181734633,8.524827522221154,2.8406239976133585
10272,8.174026618329384,4.0472769502446155,9.107933224827411,3.0665135695985963
10273,8.157613117458371,4.038825854419015,9.097268343802538,3.066200812639438
10274,8.174750429050293,4.047583377973197,9.108066046286087,3.0663982299087937
10275,8.173327896258915,4.047017406407203,9.107933487271321,3.066201537162936
10276,8.174749730369077,4.047585612383194,9.108061090048674,3.066397921636084
10277,8.174762339910625,4.04758496773365,9.108037320375852,3.066393828305198
10278,8.235418297152783,4.008784723047944,9.139812085467886,3.041205528641548
10279,8.15868574975084,4.038060540992707,9.007840366561569,3.0509799069119197
10280,6.752985254693877,4.355528412941213,8.030092903415458,2.9753111441732996
10281,8.178046883154009,4.043043112227911,9.120147612523974,3.068228674087631
10282,8.122355826188558,4.049331831713993,8.979828488733487,2.9580019679136145
10283,8.17475031196562,4.047585408494338,9.108062956400147,3.0663981807526
10284,8.174118321260698,4.046636836874142,9.109699872885809,3.066619890597309
10285,7.242252160335294,3.999901833204779,7.495957118371224,3.1930915593982445
10286,8.174750103365026,4.047585729720789,9.1080604475143,3.0663978061620383
10287,8.218075703768394,3.8453457288661386,9.072853002489833,3.01326614962723
10288,8.174750122180136,4.047585739507622,9.108060520077341,3.066397800442946
10289,8.174750195869223,4.047585190097764,9.10806204015376,3.066398379121786
10290,8.174750125451,4.0475857664940555,9.108060446675553,3.066397780703061
10291,8.174749823110488,4.047585690799839,9.10806127879257,3.0663978490514463
10292,8.174750237821675,4.047585833046047,9.1080607180382,3.066397675716299
10293,5.531368937800686,3.777343350044375,9.357858559905697,2.9701994234552718
10294,8.173370298903352,4.046974377277035,9.105633150164552,3.0670761787805976
10295,8.174749188768082,4.04758561440659,9.108060737255249,3.066397855379048
10296,7.389036194387014,3.816395275778294,9.09041499324353,3.6432490584925183
10297,7.885619582349127,3.934728813069057,9.179109799997798,3.11656964798053
10298,8.174750154918334,4.047585646659153,9.108061105527021,3.0663979604250096
10299,8.174698621014803,4.047467441803502,9.107846997156013,3.0664648345580297
10300,8.172259979096445,4.046848447732478,9.108575161566396,3.067059580056798
10301,8.174750052354916,4.0475857055095315,9.108060408356035,3.0663976658965963
10302,8.174749910338582,4.04758402382303,9.108057480645831,3.066396339566612
10303,8.174750114889324,4.047585764493015,9.108060450336405,3.066397788171105
10304,8.174750107410697,4.047585740981963,9.108060481610822,3.0663977837966834
10305,8.16791070790569,4.044876242356396,9.107664782097476,3.071077871976929
10306,8.174185514295917,4.047939850768524,9.106026670424477,3.065644102774542
10307,8.174750120365244,4.047585432743383,9.108061965446959,3.0663980610303554
10308,7.82057692087657,3.951256223276292,9.135002806132306,3.0866664575671323
10309,8.174750119950005,4.047585752702902,9.108060482989197,3.0663977958896225
10310,8.174749942127217,4.04758576536657,9.10806100998536,3.066397916162867
10311,7.42714659887019,3.8639675288962088,8.90161108213498,3.1719470073964837
10312,8.174749989256762,4.047585707624445,9.108060631944037,3.066397533120748
10313,8.058029268037249,3.998646305433889,9.090251440520593,2.645574496567504
10314,8.174748937162258,4.047583118778753,9.108078459711363,3.066402250081747
10315,8.174141023494846,4.047154440710918,9.107933934224647,3.066367975633803
10316,8.174749891848933,4.047585752844793,9.1080603663928,3.0663978590899066
10317,7.495934738774135,4.273487059639603,9.324684818315335,2.773006692354801
10318,8.174750128140067,4.047585743110679,9.10806050679171,3.066397804530401
10319,8.052999420875594,3.940427584927531,8.972350598861988,2.9126835662382797
10320,8.174738490646979,4.04757815255607,9.108071106572101,3.066402173716064
10321,8.174750122209183,4.047585763910561,9.108060464063797,3.066397785329192
10322,7.719804009332523,4.048679713123753,7.98133370457354,3.23840899020963
10323,8.174747821453401,4.04758518360363,9.108062136399088,3.066398678704842
10324,8.174750121991579,4.047585766094151,9.108060446941781,3.066397781898855
10325,8.174750167984358,4.047585690467672,9.108060712371731,3.0663978135066308
10326,8.174749759467117,4.047585459292675,9.108060523330886,3.066397972510946
10327,8.172336193495191,4.045326189969725,9.114579468753387,3.0661867690606592
10328,7.507437925373576,3.9131484674353967,8.749514072553067,3.0700315741758266
10329,7.5478131850939905,3.8897078279243655,9.36128081713728,3.1231628639938696
10330,7.642670351224646,4.137585988627599,9.506264001333204,3.2166859571395556
10331,8.17278083699856,4.045916639763792,9.107653342469925,3.0669800345805127
10332,8.12308302083861,3.9373878779347202,8.90413718658482,2.9908154189437326
10333,8.174750111508954,4.047585757043643,9.108060410697128,3.0663977956165756
10334,8.174750147785696,4.0475857452683766,9.108060483937425,3.066397783408107
10335,1.7924321766199904,2.8589569484813895,10.511017448441288,1.6321505218405865
10336,8.07320967826372,3.9873775611042905,8.923110953842288,2.5449663696224833
10337,8.174751592421982,4.047584402254506,9.108066307320204,3.066400181794496
10338,8.174750127314947,4.04758576080357,9.108060447697136,3.0663977811807204
10339,8.174268159420187,4.047572246473803,9.108116605586247,3.0667686738087157
10340,8.06194625232708,3.9625539368291416,9.076159518199681,3.1873547267371123
10341,8.174751231384015,4.047582741701796,9.108071591098998,3.0663981213472273
10342,8.174804045230868,4.047602477014716,9.108086616411002,3.0662861208723373
10343,8.174750119863212,4.047585759428234,9.108060446545096,3.0663977758540395
10344,8.174627435163279,4.047512295057872,9.108285518016704,3.0664567183054823
10345,5.827977863271435,3.7067878579014537,9.12114676073236,1.8614754970789285
10346,8.174750122437887,4.047585766862447,9.108060450574348,3.0663977820040405
10347,8.174750130057669,4.047585748344643,9.108060442010714,3.066397782142924
10348,8.17390058974719,4.046933599568095,9.110029364657937,3.0667792678415537
10349,7.67266131898143,3.529277803211353,9.27666314259795,3.6762304106291266
10350,8.174515206286703,4.044482368834873,9.115401459978827,3.0688895294618423
10351,8.174641863050807,4.047504082612028,9.108142581906625,3.066385667504387
10352,8.174745798747605,4.047184897222953,9.109281078948085,3.0664049388659325
10353,8.173199948604017,4.0465491050542255,9.110172332690594,3.0669316306149357
10354,8.174667439125713,4.04757342156302,9.10809531304968,3.066409155940476
10355,8.173884464101759,4.047371968136839,9.107297997521766,3.066621954833314
10356,8.174750118481942,4.047585764845345,9.108060444597747,3.066397777965768
10357,8.136003664401056,4.041289089425546,9.083213261161328,2.9229875085041432
10358,7.9924825113469105,3.9367971312021557,9.200953293943499,3.155798354691081
10359,8.174740983874031,4.047581719387685,9.108057811955767,3.0664010436780726
10360,8.090337879320382,3.7903233808843586,9.262751771024437,3.207207974712748
10361,8.142242159044804,4.034673475746526,9.120676219246876,3.0724079253787915
10362,8.17183837471747,4.046079170535029,9.102430375241289,3.0663900012615986
10363,8.17475012141917,4.047585762406331,9.108060448093982,3.0663977839533723
10364,8.174750124810702,4.047585765584318,9.10806044826123,3.0663977819999384
10365,8.174708895310784,4.047571761781889,9.108115859769184,3.066413273896518
10366,8.174767530213764,4.04758142697562,9.10802646742275,3.066395373498916
10367,8.02227407704736,3.959435341103675,9.1535136956586,3.259020136646181
10368,8.174750117007358,4.04758575675833,9.108060448489486,3.066397792463548
10369,8.174751592067016,4.047584368555079,9.10806368620375,3.0663962414396098
10370,8.174754109767175,4.047584812488386,9.108057111441356,3.0663954463033467
10371,8.174266805422906,4.047499320702763,9.108401545497403,3.0663793718855086
10372,8.174747965226535,4.047585194661988,9.10806083733826,3.066398346789752
10373,8.176569565764677,4.044317139463866,9.114414282101926,3.0653212248397654
10374,7.821519386645254,3.9789810845478755,9.171130142327348,3.0748202174337584
10375,4.802884841779198,3.6429039240836483,7.629207378825253,3.1732317755841324
10376,8.174750123433089,4.04758576510224,9.108060454095904,3.0663977831699767
10377,7.743237699520576,3.8564130018398317,8.724559957659315,2.8584489510241298
10378,8.174276903954386,4.046667609770044,9.108698490330585,3.0678950226508195
10379,8.174750107905389,4.0475857491777365,9.108060445199552,3.066397784090408
10380,7.763475669490517,3.870702946141911,9.352968509986916,3.1561921802354616
10381,8.174750116305825,4.047585754554018,9.108060450149235,3.0663977802732743
10382,8.17396620203237,4.047117721517014,9.106650063061473,3.0665872867790394
10383,8.174667255771613,4.0475263106020964,9.108115266508486,3.0664079266167072
10384,8.174171518729429,4.047395134991688,9.106858014470717,3.0664276145245113
10385,8.174750121025635,4.047585708164629,9.108060522507985,3.0663978153850255
10386,8.174748498630715,4.047585946408379,9.1080612139618,3.0663975414979565
10387,7.6456045908874035,4.067202047016197,9.124185740276058,3.0587266041287027
10388,8.174750119803047,4.047585757195695,9.108060459410735,3.066397778381444
10389,8.17475009944874,4.047585734714647,9.108060497386074,3.0663977629265444
